body,body_attempts,clinch,clinch_attempts,date,details,distance,distance_attempts,fight_id,ground,ground_attempts,head,head_attempts,kd,leg,leg_attempts,location,method,name,pass,referee,reversals,round,round_time,sig_attempts,sig_strikes,strike_attempts,strikes,sub_attempts,takedowns,td_attempts,time_format,title,weight_class,win/loss
0,0,0,0,"February 24, 2018",Guillotine Choke After Drop to Ground,6,19,577,6,9,12,28,0,0,0,"Orlando, Florida, USA",Submission,Manny Bermudez,4,Andrew Glenn,2,2,2:33,28,12,43,27,3,1,5,3 Rnd (5-5-5),UFC Fight Night: Emmett vs. Stephens,Bantamweight Bout,W
11,11,1,1,"February 18, 2018",Punch to Head In Clinch,24,52,578,3,4,16,45,3,1,1,"Austin, Texas, USA",KO/TKO,Donald Cerrone,0,Herb Dean,0,1,4:58,57,28,57,28,0,0,1,5 Rnd (5-5-5-5-5),UFC Fight Night: Cerrone vs. Medeiros,Welterweight Bout,W
8,9,3,3,"February 18, 2018",Punch to Head In Clinch,22,76,578,0,0,17,70,0,0,0,"Austin, Texas, USA",KO/TKO,Yancy Medeiros,0,Herb Dean,0,1,4:58,79,25,80,26,0,0,0,5 Rnd (5-5-5-5-5),UFC Fight Night: Cerrone vs. Medeiros,Welterweight Bout,L
2,2,3,4,"February 18, 2018",Punch to Head In Clinch,7,13,579,20,28,27,42,2,1,1,"Austin, Texas, USA",KO/TKO,Derrick Lewis,2,Dan Miragliotta,0,3,2:48,45,30,47,32,0,1,2,3 Rnd (5-5-5),UFC Fight Night: Cerrone vs. Medeiros,Heavyweight Bout,W
8,11,5,5,"February 18, 2018",Punch to Head In Clinch,9,20,579,23,31,19,32,0,10,13,"Austin, Texas, USA",KO/TKO,Marcin Tybura,8,Dan Miragliotta,1,3,2:48,56,37,104,83,1,1,2,3 Rnd (5-5-5),UFC Fight Night: Cerrone vs. Medeiros,Heavyweight Bout,L
38,50,4,6,"February 18, 2018",Chris Lee 29 - 28. Nick Wright 29 - 28. Marcos Rosales 29 - 28.,60,147,580,4,5,24,100,1,6,8,"Austin, Texas, USA",Decision - Unanimous,James Vick,0,Kerry Hatley,0,3,5:00,158,68,162,72,0,1,2,3 Rnd (5-5-5),UFC Fight Night: Cerrone vs. Medeiros,Lightweight Bout,W
16,20,3,4,"February 18, 2018",Chris Lee 29 - 28. Nick Wright 29 - 28. Marcos Rosales 29 - 28.,23,86,580,0,0,10,67,0,0,3,"Austin, Texas, USA",Decision - Unanimous,Francisco Trinaldo,2,Kerry Hatley,0,3,5:00,90,26,91,27,1,3,3,3 Rnd (5-5-5),UFC Fight Night: Cerrone vs. Medeiros,Lightweight Bout,L
3,3,0,0,"February 18, 2018",Knee to Head In Clinch,33,106,581,0,0,3,63,0,27,40,"Austin, Texas, USA",KO/TKO,Thiago Alves,1,Jacob Montalvo,0,2,4:17,106,33,110,37,0,1,1,3 Rnd (5-5-5),UFC Fight Night: Cerrone vs. Medeiros,Welterweight Bout,L
7,10,0,0,"February 18, 2018",Knee to Head In Clinch,44,100,581,3,6,31,85,2,9,11,"Austin, Texas, USA",KO/TKO,Curtis Millender,0,Jacob Montalvo,0,2,4:17,106,47,106,47,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Cerrone vs. Medeiros,Welterweight Bout,W
12,18,6,12,"February 18, 2018",Anthony Townsend 26 - 30. Nick Wright 28 - 29. Marcos Rosales 27 - 30.,65,271,582,2,3,55,257,0,6,11,"Austin, Texas, USA",Decision - Unanimous,Steven Peterson,1,Dan Miragliotta,0,3,5:00,286,73,296,82,0,1,10,3 Rnd (5-5-5),UFC Fight Night: Cerrone vs. Medeiros,Featherweight Bout,L
12,19,6,6,"February 18, 2018",Anthony Townsend 26 - 30. Nick Wright 28 - 29. Marcos Rosales 27 - 30.,108,278,582,0,1,83,243,0,19,23,"Austin, Texas, USA",Decision - Unanimous,Brandon Davis,1,Dan Miragliotta,0,3,5:00,285,114,291,119,0,0,1,3 Rnd (5-5-5),UFC Fight Night: Cerrone vs. Medeiros,Featherweight Bout,W
16,20,9,10,"February 18, 2018",Chris Lee 29 - 28. Jay Stafin 29 - 28. Marcos Rosales 29 - 28.,41,114,583,13,14,32,102,0,15,16,"Austin, Texas, USA",Decision - Unanimous,Sage Northcutt,1,Kerry Hatley,0,3,5:00,138,63,204,125,0,1,9,3 Rnd (5-5-5),UFC Fight Night: Cerrone vs. Medeiros,Lightweight Bout,W
2,6,0,0,"February 18, 2018",Chris Lee 29 - 28. Jay Stafin 29 - 28. Marcos Rosales 29 - 28.,25,63,583,3,3,21,49,0,5,11,"Austin, Texas, USA",Decision - Unanimous,Thibault Gouti,2,Kerry Hatley,0,3,5:00,66,28,68,30,1,4,5,3 Rnd (5-5-5),UFC Fight Night: Cerrone vs. Medeiros,Lightweight Bout,L
0,0,0,0,"February 18, 2018",Punch to Head In Clinch,8,17,584,0,0,8,17,0,0,0,"Austin, Texas, USA",KO/TKO,Jared Gordon,0,Dan Miragliotta,0,1,1:58,17,8,17,8,0,0,1,3 Rnd (5-5-5),UFC Fight Night: Cerrone vs. Medeiros,Lightweight Bout,L
3,4,0,0,"February 18, 2018",Punch to Head In Clinch,13,44,584,16,16,24,54,1,2,2,"Austin, Texas, USA",KO/TKO,Diego Ferreira,2,Dan Miragliotta,0,1,1:58,60,29,60,29,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Cerrone vs. Medeiros,Lightweight Bout,W
1,1,0,0,"February 18, 2018",Rear Naked Choke,14,31,585,0,0,11,28,0,2,2,"Austin, Texas, USA",Submission,Geoff Neal,0,Jacob Montalvo,0,1,2:48,31,14,32,15,1,0,0,3 Rnd (5-5-5),UFC Fight Night: Cerrone vs. Medeiros,Welterweight Bout,W
2,5,0,1,"February 18, 2018",Rear Naked Choke,7,28,585,0,0,3,22,0,2,2,"Austin, Texas, USA",Submission,Brian Camozzi,0,Jacob Montalvo,0,1,2:48,29,7,32,9,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Cerrone vs. Medeiros,Welterweight Bout,L
0,0,0,0,"February 18, 2018",Rear Naked Choke,2,3,586,0,0,1,2,0,1,1,"Austin, Texas, USA",Submission,Roberto Sanchez,2,Herb Dean,0,1,1:50,3,2,3,2,1,3,3,3 Rnd (5-5-5),UFC Fight Night: Cerrone vs. Medeiros,Flyweight Bout,W
0,0,0,0,"February 18, 2018",Rear Naked Choke,1,5,586,0,0,1,5,0,0,0,"Austin, Texas, USA",Submission,Joby Sanchez,0,Herb Dean,0,1,1:50,5,1,9,5,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Cerrone vs. Medeiros,Flyweight Bout,L
8,10,3,5,"February 18, 2018",Anthony Townsend 27 - 29. Jay Stafin 28 - 29. Jennie Cardenas 28 - 29.,12,67,587,28,49,33,108,0,2,3,"Austin, Texas, USA",Decision - Unanimous,Sarah Moras,1,Jacob Montalvo,0,3,5:00,121,43,165,80,2,2,5,3 Rnd (5-5-5),UFC Fight Night: Cerrone vs. Medeiros,Women's Bantamweight Bout,L
3,3,5,6,"February 18, 2018",Anthony Townsend 27 - 29. Jay Stafin 28 - 29. Jennie Cardenas 28 - 29.,48,93,587,22,35,70,128,2,2,3,"Austin, Texas, USA",Decision - Unanimous,Lucie Pudilova,2,Jacob Montalvo,1,3,5:00,134,75,171,107,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Cerrone vs. Medeiros,Women's Bantamweight Bout,W
0,3,0,0,"February 18, 2018",Guillotine Choke After Drop to Guard,4,13,588,0,0,0,5,0,4,5,"Austin, Texas, USA",Submission,Joshua Burkman,0,Herb Dean,0,1,2:12,13,4,13,4,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Cerrone vs. Medeiros,Welterweight Bout,L
0,0,0,0,"February 18, 2018",Guillotine Choke After Drop to Guard,7,19,588,0,0,2,12,1,5,7,"Austin, Texas, USA",Submission,Alex Morono,0,Herb Dean,0,1,2:12,19,7,19,7,1,0,0,3 Rnd (5-5-5),UFC Fight Night: Cerrone vs. Medeiros,Welterweight Bout,W
2,2,0,0,"February 18, 2018",Punch to Head At Distance,10,14,589,7,8,13,18,1,2,2,"Austin, Texas, USA",KO/TKO,Oskar Piechota,0,Kerry Hatley,0,1,1:54,22,17,22,17,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Cerrone vs. Medeiros,Middleweight Bout,W
0,0,0,0,"February 18, 2018",Punch to Head At Distance,8,18,589,0,0,4,12,0,4,6,"Austin, Texas, USA",KO/TKO,Tim Williams,0,Kerry Hatley,0,1,1:54,18,8,18,8,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Cerrone vs. Medeiros,Middleweight Bout,L
10,17,13,18,"February 10, 2018",Punch to Head At Distance,31,73,590,1,1,23,60,1,12,15,"Perth, Western Australia, Australia",KO/TKO,Yoel Romero,0,Marc Goddard,0,3,1:48,92,45,99,52,0,0,0,5 Rnd (5-5-5-5-5),UFC 221: Romero vs. Rockhold,UFC Interim Middleweight Title Bout,W
10,15,1,1,"February 10, 2018",Punch to Head At Distance,44,118,590,0,0,22,87,0,13,17,"Perth, Western Australia, Australia",KO/TKO,Luke Rockhold,0,Marc Goddard,0,3,1:48,119,45,119,45,0,0,0,5 Rnd (5-5-5-5-5),UFC 221: Romero vs. Rockhold,UFC Interim Middleweight Title Bout,L
0,0,2,2,"February 10, 2018",27 - 29. 26 - 30. 26 - 30.,11,29,591,1,1,13,31,1,1,1,"Perth, Western Australia, Australia",Decision - Unanimous,Mark Hunt,0,John Sharp,0,3,5:00,32,14,53,35,0,0,0,3 Rnd (5-5-5),UFC 221: Romero vs. Rockhold,Heavyweight Bout,L
6,6,1,1,"February 10, 2018",27 - 29. 26 - 30. 26 - 30.,11,54,591,44,50,46,95,0,4,4,"Perth, Western Australia, Australia",Decision - Unanimous,Curtis Blaydes,10,John Sharp,0,3,5:00,105,56,184,126,0,10,14,3 Rnd (5-5-5),UFC 221: Romero vs. Rockhold,Heavyweight Bout,W
8,8,12,14,"February 10, 2018",Elbow to Head In Clinch,26,37,592,0,0,30,43,0,0,0,"Perth, Western Australia, Australia",KO/TKO,Tai Tuivasa,0,Steve Perceval,0,1,2:18,51,38,52,39,0,0,0,3 Rnd (5-5-5),UFC 221: Romero vs. Rockhold,Heavyweight Bout,W
1,1,2,3,"February 10, 2018",Elbow to Head In Clinch,1,8,592,0,0,2,10,0,0,0,"Perth, Western Australia, Australia",KO/TKO,Cyril Asker,0,Steve Perceval,0,1,2:18,11,3,11,3,0,0,0,3 Rnd (5-5-5),UFC 221: Romero vs. Rockhold,Heavyweight Bout,L
0,2,1,4,"February 10, 2018",30 - 26. 30 - 26. 29 - 28.,38,87,593,24,36,61,121,2,2,4,"Perth, Western Australia, Australia",Decision - Unanimous,Jake Matthews,4,Mark Simpson,0,3,5:00,127,63,156,89,1,2,4,3 Rnd (5-5-5),UFC 221: Romero vs. Rockhold,Welterweight Bout,W
4,4,4,6,"February 10, 2018",30 - 26. 30 - 26. 29 - 28.,40,132,593,5,14,35,134,0,10,14,"Perth, Western Australia, Australia",Decision - Unanimous,Li Jingliang,0,Mark Simpson,1,3,5:00,152,49,163,56,0,0,1,3 Rnd (5-5-5),UFC 221: Romero vs. Rockhold,Welterweight Bout,L
2,2,2,5,"February 10, 2018",Kimura On Ground,10,18,594,0,0,6,17,0,4,4,"Perth, Western Australia, Australia",Submission,Tyson Pedro,0,Peter Hickmott,0,1,3:54,23,12,28,17,1,0,1,3 Rnd (5-5-5),UFC 221: Romero vs. Rockhold,Light Heavyweight Bout,W
1,1,3,6,"February 10, 2018",Kimura On Ground,4,14,594,1,2,6,20,0,1,1,"Perth, Western Australia, Australia",Submission,Saparbeg Safarov,1,Peter Hickmott,0,1,3:54,22,8,24,10,0,2,5,3 Rnd (5-5-5),UFC 221: Romero vs. Rockhold,Light Heavyweight Bout,L
12,19,0,0,"February 10, 2018",28 - 29. 29 - 28. 28 - 29.,46,123,595,0,0,16,81,0,18,23,"Perth, Western Australia, Australia",Decision - Split,Damien Brown,0,John Sharp,0,3,5:00,123,46,123,46,0,0,0,3 Rnd (5-5-5),UFC 221: Romero vs. Rockhold,Lightweight Bout,L
7,19,0,0,"February 10, 2018",28 - 29. 29 - 28. 28 - 29.,67,153,595,0,0,43,114,0,17,20,"Perth, Western Australia, Australia",Decision - Split,Dong Hyun Ma,0,John Sharp,0,3,5:00,153,67,154,68,0,0,0,3 Rnd (5-5-5),UFC 221: Romero vs. Rockhold,Lightweight Bout,W
5,10,15,20,"February 10, 2018",Punches to Head At Distance,7,26,596,0,0,6,22,0,11,14,"Perth, Western Australia, Australia",KO/TKO,Rob Wilkinson,1,Steve Perceval,0,2,3:37,46,22,59,33,0,3,15,3 Rnd (5-5-5),UFC 221: Romero vs. Rockhold,Middleweight Bout,L
13,13,24,30,"February 10, 2018",Punches to Head At Distance,28,45,596,0,0,35,56,1,4,6,"Perth, Western Australia, Australia",KO/TKO,Israel Adesanya,0,Steve Perceval,0,2,3:37,75,52,94,70,0,0,0,3 Rnd (5-5-5),UFC 221: Romero vs. Rockhold,Middleweight Bout,W
10,10,5,8,"February 10, 2018",Punches to Head From Half Guard,4,9,597,64,103,57,103,0,6,7,"Perth, Western Australia, Australia",KO/TKO,Alexander Volkanovski,4,Marc Goddard,0,2,4:57,120,73,158,105,0,2,3,3 Rnd (5-5-5),UFC 221: Romero vs. Rockhold,Featherweight Bout,W
1,1,0,0,"February 10, 2018",Punches to Head From Half Guard,1,18,597,7,7,7,24,0,0,0,"Perth, Western Australia, Australia",KO/TKO,Jeremy Kennedy,0,Marc Goddard,0,2,4:57,25,8,29,11,0,0,3,3 Rnd (5-5-5),UFC 221: Romero vs. Rockhold,Featherweight Bout,L
2,4,1,5,"February 10, 2018",Rear Naked Choke technical submission,12,29,598,14,15,24,44,1,1,1,"Perth, Western Australia, Australia",Submission,Jussier Formiga,4,Peter Hickmott,0,3,1:43,49,27,72,50,1,2,4,3 Rnd (5-5-5),UFC 221: Romero vs. Rockhold,Flyweight Bout,W
10,15,13,15,"February 10, 2018",Rear Naked Choke technical submission,7,49,598,1,1,8,46,0,3,4,"Perth, Western Australia, Australia",Submission,Ben Nguyen,0,Peter Hickmott,0,3,1:43,65,21,82,37,0,0,0,3 Rnd (5-5-5),UFC 221: Romero vs. Rockhold,Flyweight Bout,L
16,30,1,2,"February 10, 2018",29 - 28. 30 - 27. 30 - 27.,57,174,599,0,0,31,134,0,11,12,"Perth, Western Australia, Australia",Decision - Unanimous,Ross Pearson,0,John Sharp,0,3,5:00,176,58,177,59,0,0,0,3 Rnd (5-5-5),UFC 221: Romero vs. Rockhold,Lightweight Bout,W
3,10,4,5,"February 10, 2018",29 - 28. 30 - 27. 30 - 27.,73,208,599,0,0,49,176,0,25,27,"Perth, Western Australia, Australia",Decision - Unanimous,Mizuto Hirota,0,John Sharp,0,3,5:00,213,77,213,77,0,0,1,3 Rnd (5-5-5),UFC 221: Romero vs. Rockhold,Lightweight Bout,L
