body,body_attempts,clinch,clinch_attempts,date,details,distance,distance_attempts,fight_id,ground,ground_attempts,head,head_attempts,kd,leg,leg_attempts,location,method,name,pass,referee,reversals,round,round_time,sig_attempts,sig_strikes,strike_attempts,strikes,sub_attempts,takedowns,td_attempts,time_format,title,weight_class,win/loss
7,8,10,20,"September 16, 2017",Punches to Head At Distance,52,108,800,3,6,26,90,0,32,36,"Pittsburgh, Pennsylvania, USA",KO/TKO,Hector Lombard,0,Dan Miragliotta,0,3,2:33,134,65,137,68,0,1,2,3 Rnd (5-5-5),UFC Fight Night: Rockhold vs. Branch,Middleweight Bout,L
6,10,6,9,"September 16, 2017",Punches to Head At Distance,27,101,800,2,5,27,102,1,2,3,"Pittsburgh, Pennsylvania, USA",KO/TKO,Anthony Smith,0,Dan Miragliotta,0,3,2:33,115,35,118,38,0,0,1,3 Rnd (5-5-5),UFC Fight Night: Rockhold vs. Branch,Middleweight Bout,W
1,3,1,6,"September 16, 2017",Arm Triangle From Mount,12,34,801,7,16,19,53,1,0,0,"Pittsburgh, Pennsylvania, USA",Submission,Gregor Gillespie,6,Rob Hinds,0,2,2:11,56,20,73,34,1,4,6,3 Rnd (5-5-5),UFC Fight Night: Rockhold vs. Branch,Lightweight Bout,W
5,7,5,5,"September 16, 2017",Arm Triangle From Mount,16,36,801,1,2,17,36,0,0,0,"Pittsburgh, Pennsylvania, USA",Submission,Jason Gonzalez,0,Rob Hinds,0,2,2:11,43,22,50,27,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Rockhold vs. Branch,Lightweight Bout,L
4,6,0,0,"September 16, 2017",Punch to Head At Distance,15,46,802,1,2,8,35,1,4,7,"Pittsburgh, Pennsylvania, USA",KO/TKO,Kamaru Usman,0,Dan Miragliotta,0,1,2:48,48,16,48,16,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Rockhold vs. Branch,Welterweight Bout,W
3,3,0,0,"September 16, 2017",Punch to Head At Distance,13,27,802,0,0,10,23,0,0,1,"Pittsburgh, Pennsylvania, USA",KO/TKO,Sergio Moraes,0,Dan Miragliotta,0,1,2:48,27,13,27,13,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Rockhold vs. Branch,Welterweight Bout,L
1,2,0,0,"September 16, 2017",Cardo Urso 29 - 28. David Brogan 29 - 28. Eric Colon 28 - 29.,36,126,803,0,0,35,124,0,0,0,"Pittsburgh, Pennsylvania, USA",Decision - Split,Justin Ledet,0,Keith Peterson,0,3,5:00,126,36,126,36,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Rockhold vs. Branch,Heavyweight Bout,W
9,24,1,2,"September 16, 2017",Cardo Urso 29 - 28. David Brogan 29 - 28. Eric Colon 28 - 29.,36,82,803,0,0,28,60,0,0,0,"Pittsburgh, Pennsylvania, USA",Decision - Split,Zu Anyanwu,0,Keith Peterson,0,3,5:00,84,37,84,37,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Rockhold vs. Branch,Heavyweight Bout,L
1,2,2,2,"September 16, 2017",Jeff Mullen 28 - 29. Greg Monskie 28 - 29. Eric Colon 29 - 28.,9,35,804,4,4,13,37,0,1,2,"Pittsburgh, Pennsylvania, USA",Decision - Split,Anthony Rocco Martin,2,Rob Hinds,1,3,5:00,41,15,96,56,1,0,0,3 Rnd (5-5-5),UFC Fight Night: Rockhold vs. Branch,Lightweight Bout,L
3,5,3,3,"September 16, 2017",Jeff Mullen 28 - 29. Greg Monskie 28 - 29. Eric Colon 29 - 28.,10,33,804,7,10,10,33,0,7,8,"Pittsburgh, Pennsylvania, USA",Decision - Split,Olivier Aubin-Mercier,6,Rob Hinds,0,3,5:00,46,20,78,47,0,4,7,3 Rnd (5-5-5),UFC Fight Night: Rockhold vs. Branch,Lightweight Bout,W
0,0,0,0,"September 16, 2017",Punches to Head On Ground,0,1,805,0,0,0,1,0,0,0,"Pittsburgh, Pennsylvania, USA",KO/TKO,Anthony Hamilton,0,Dan Miragliotta,0,1,0:24,1,0,1,0,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Rockhold vs. Branch,Heavyweight Bout,L
0,1,0,0,"September 16, 2017",Punches to Head On Ground,1,2,805,4,4,5,5,0,0,0,"Pittsburgh, Pennsylvania, USA",KO/TKO,Daniel Spitz,0,Dan Miragliotta,0,1,0:24,6,5,6,5,0,1,1,3 Rnd (5-5-5),UFC Fight Night: Rockhold vs. Branch,Heavyweight Bout,W
3,4,15,27,"September 16, 2017",Punches to Head At Distance,15,42,806,14,21,40,85,1,1,1,"Pittsburgh, Pennsylvania, USA",KO/TKO,Krzysztof Jotko,3,Rob Hinds,0,2,2:25,90,44,108,60,1,1,2,3 Rnd (5-5-5),UFC Fight Night: Rockhold vs. Branch,Middleweight Bout,L
6,7,0,0,"September 16, 2017",Punches to Head At Distance,19,33,806,7,11,15,32,1,5,5,"Pittsburgh, Pennsylvania, USA",KO/TKO,Uriah Hall,0,Rob Hinds,0,2,2:25,44,26,44,26,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Rockhold vs. Branch,Middleweight Bout,W
9,14,2,3,"September 16, 2017",Punch to Head At Distance,30,84,807,3,5,11,60,0,15,18,"Pittsburgh, Pennsylvania, USA",KO/TKO,Jason Saggo,0,Keith Peterson,0,2,4:55,92,35,99,39,0,1,2,3 Rnd (5-5-5),UFC Fight Night: Rockhold vs. Branch,Lightweight Bout,L
8,10,6,10,"September 16, 2017",Punch to Head At Distance,31,78,807,5,7,27,77,1,7,8,"Pittsburgh, Pennsylvania, USA",KO/TKO,Gilbert Burns,0,Keith Peterson,0,2,4:55,95,42,104,50,0,2,3,3 Rnd (5-5-5),UFC Fight Night: Rockhold vs. Branch,Lightweight Bout,W
14,22,1,2,"September 09, 2017",David Therien 48 - 47. Tony Weeks 47 - 48. Sal D'amato 48 - 47.,85,173,808,0,1,16,65,0,56,89,"Edmonton, Alberta, Canada",Decision - Split,Amanda Nunes,2,John McCarthy,0,5,5:00,176,86,180,90,0,2,8,5 Rnd (5-5-5-5-5),UFC 215: Nunes vs Shevchenko 2,UFC Women's Bantamweight Title Bout,W
9,13,3,6,"September 09, 2017",David Therien 48 - 47. Tony Weeks 47 - 48. Sal D'amato 48 - 47.,65,183,808,4,5,30,138,0,33,43,"Edmonton, Alberta, Canada",Decision - Split,Valentina Shevchenko,0,John McCarthy,0,5,5:00,194,72,209,85,0,0,1,5 Rnd (5-5-5-5-5),UFC 215: Nunes vs Shevchenko 2,UFC Women's Bantamweight Title Bout,L
1,1,0,0,"September 09, 2017",Arm Triangle On Ground,1,5,809,0,0,0,3,0,0,1,"Edmonton, Alberta, Canada",Submission,Neil Magny,0,Yves Lavigne,0,1,3:43,5,1,9,5,0,0,0,3 Rnd (5-5-5),UFC 215: Nunes vs Shevchenko 2,Welterweight Bout,L
1,1,0,0,"September 09, 2017",Arm Triangle On Ground,1,1,809,12,15,11,14,0,1,1,"Edmonton, Alberta, Canada",Submission,Rafael Dos Anjos,3,Yves Lavigne,0,1,3:43,16,13,21,17,1,0,0,3 Rnd (5-5-5),UFC 215: Nunes vs Shevchenko 2,Welterweight Bout,W
7,8,2,3,"September 09, 2017",Punch to Head At Distance,24,41,810,8,14,24,47,1,3,3,"Edmonton, Alberta, Canada",KO/TKO,Henry Cejudo,0,Jerin Valel,0,2,0:25,58,34,64,39,0,2,2,3 Rnd (5-5-5),UFC 215: Nunes vs Shevchenko 2,Flyweight Bout,W
0,0,0,0,"September 09, 2017",Punch to Head At Distance,5,25,810,0,0,4,24,0,1,1,"Edmonton, Alberta, Canada",KO/TKO,Wilson Reis,0,Jerin Valel,0,2,0:25,25,5,25,5,0,0,1,3 Rnd (5-5-5),UFC 215: Nunes vs Shevchenko 2,Flyweight Bout,L
5,5,4,6,"September 09, 2017",Sal D'amato 30 - 27. Jody Dorchester 29 - 28. Tony Weeks 29 - 28.,13,38,811,27,35,38,73,0,1,1,"Edmonton, Alberta, Canada",Decision - Unanimous,Ilir Latifi,4,Dan Miragliotta,0,3,5:00,79,44,94,59,0,4,5,3 Rnd (5-5-5),UFC 215: Nunes vs Shevchenko 2,Light Heavyweight Bout,W
8,12,8,9,"September 09, 2017",Sal D'amato 30 - 27. Jody Dorchester 29 - 28. Tony Weeks 29 - 28.,21,43,811,2,2,12,25,0,11,17,"Edmonton, Alberta, Canada",Decision - Unanimous,Tyson Pedro,0,Dan Miragliotta,0,3,5:00,54,31,68,44,0,0,0,3 Rnd (5-5-5),UFC 215: Nunes vs Shevchenko 2,Light Heavyweight Bout,L
11,18,7,10,"September 09, 2017",Dave Hagen 30 - 25. Thomas Collins 30 - 26. David Therien 30 - 26.,79,229,812,10,11,53,197,5,32,35,"Edmonton, Alberta, Canada",Decision - Unanimous,Jeremy Stephens,1,Jerin Valel,0,3,5:00,250,96,255,101,0,0,0,3 Rnd (5-5-5),UFC 215: Nunes vs Shevchenko 2,Featherweight Bout,W
1,4,2,2,"September 09, 2017",Dave Hagen 30 - 25. Thomas Collins 30 - 26. David Therien 30 - 26.,27,124,812,0,3,27,122,0,1,3,"Edmonton, Alberta, Canada",Decision - Unanimous,Gilbert Melendez,0,Jerin Valel,0,3,5:00,129,29,130,30,0,0,0,3 Rnd (5-5-5),UFC 215: Nunes vs Shevchenko 2,Featherweight Bout,L
2,3,9,11,"September 09, 2017",Arm Triangle From Half Guard,1,9,813,19,38,25,52,0,2,3,"Edmonton, Alberta, Canada",Submission,Sara McMann,2,Yves Lavigne,0,2,4:16,58,29,67,36,0,1,5,3 Rnd (5-5-5),UFC 215: Nunes vs Shevchenko 2,Women's Bantamweight Bout,L
1,1,14,14,"September 09, 2017",Arm Triangle From Half Guard,0,4,813,3,3,16,20,0,0,0,"Edmonton, Alberta, Canada",Submission,Ketlen Vieira,1,Yves Lavigne,0,2,4:16,21,17,45,35,2,1,1,3 Rnd (5-5-5),UFC 215: Nunes vs Shevchenko 2,Women's Bantamweight Bout,W
0,0,0,1,"September 09, 2017",Armbar On Ground,0,1,814,3,4,2,5,0,1,1,"Edmonton, Alberta, Canada",Submission,Sarah Moras,0,Yves Lavigne,0,1,2:51,6,3,9,5,1,0,1,3 Rnd (5-5-5),UFC 215: Nunes vs Shevchenko 2,Women's Bantamweight Bout,W
2,4,2,4,"September 09, 2017",Armbar On Ground,0,4,814,1,1,1,5,0,0,0,"Edmonton, Alberta, Canada",Submission,Ashlee Evans-Smith,1,Yves Lavigne,0,1,2:51,9,3,11,5,0,0,0,3 Rnd (5-5-5),UFC 215: Nunes vs Shevchenko 2,Women's Bantamweight Bout,L
5,8,9,15,"September 09, 2017",Sean Gerke 27 - 29. Sal D'amato 24 - 30. Dave Hagen 25 - 30.,12,64,815,2,3,14,69,0,4,5,"Edmonton, Alberta, Canada",Decision - Unanimous,Gavin Tucker,0,Kyle Cardinal,0,3,5:00,82,23,105,43,1,0,4,3 Rnd (5-5-5),UFC 215: Nunes vs Shevchenko 2,Featherweight Bout,L
40,47,23,39,"September 09, 2017",Sean Gerke 27 - 29. Sal D'amato 24 - 30. Dave Hagen 25 - 30.,31,68,815,88,130,96,182,1,6,8,"Edmonton, Alberta, Canada",Decision - Unanimous,Rick Glenn,1,Kyle Cardinal,0,3,5:00,237,142,289,184,1,4,7,3 Rnd (5-5-5),UFC 215: Nunes vs Shevchenko 2,Featherweight Bout,W
8,19,10,13,"September 09, 2017",Punch to Head In Clinch,18,69,816,0,1,11,41,0,9,23,"Edmonton, Alberta, Canada",KO/TKO,Mitch Clarke,0,Jerin Valel,0,2,4:36,83,28,90,34,0,0,4,3 Rnd (5-5-5),UFC 215: Nunes vs Shevchenko 2,Lightweight Bout,L
10,13,28,37,"September 09, 2017",Punch to Head In Clinch,28,75,816,1,3,46,100,3,1,2,"Edmonton, Alberta, Canada",KO/TKO,Alex White,0,Jerin Valel,0,2,4:36,115,57,122,62,0,0,0,3 Rnd (5-5-5),UFC 215: Nunes vs Shevchenko 2,Lightweight Bout,W
9,14,6,13,"September 09, 2017",Dave Hagen 28 - 29. Robert Donahue 28 - 29. David Therien 28 - 29.,26,101,817,0,0,18,95,0,5,5,"Edmonton, Alberta, Canada",Decision - Unanimous,Luis Henrique,0,Dan Miragliotta,0,3,5:00,114,32,137,54,0,0,0,3 Rnd (5-5-5),UFC 215: Nunes vs Shevchenko 2,Heavyweight Bout,L
1,2,5,8,"September 09, 2017",Dave Hagen 28 - 29. Robert Donahue 28 - 29. David Therien 28 - 29.,14,34,817,5,8,23,48,1,0,0,"Edmonton, Alberta, Canada",Decision - Unanimous,Arjan Bhullar,1,Dan Miragliotta,0,3,5:00,50,24,96,60,0,1,1,3 Rnd (5-5-5),UFC 215: Nunes vs Shevchenko 2,Heavyweight Bout,W
12,21,0,0,"September 09, 2017",Punch to Head In Clinch,24,61,818,2,2,7,29,1,7,13,"Edmonton, Alberta, Canada",KO/TKO,Kajan Johnson,0,John McCarthy,0,3,0:49,63,26,63,26,0,0,0,3 Rnd (5-5-5),UFC 215: Nunes vs Shevchenko 2,Lightweight Bout,W
0,0,0,0,"September 09, 2017",Punch to Head In Clinch,16,31,818,0,0,8,21,0,8,10,"Edmonton, Alberta, Canada",KO/TKO,Adriano Martins,0,John McCarthy,0,3,0:49,31,16,31,16,1,0,0,3 Rnd (5-5-5),UFC 215: Nunes vs Shevchenko 2,Lightweight Bout,L
18,27,3,11,"September 02, 2017",Punch to Head In Clinch,114,214,819,18,28,84,178,1,33,48,"Rotterdam, Zuid-Holland, Netherlands",KO/TKO,Alexander Volkov,1,Marc Goddard,0,3,3:30,253,135,264,144,0,2,2,5 Rnd (5-5-5-5-5),UFC Fight Night: Volkov vs. Struve,Heavyweight Bout,W
8,27,0,0,"September 02, 2017",Punch to Head In Clinch,41,162,819,0,0,26,125,0,7,10,"Rotterdam, Zuid-Holland, Netherlands",KO/TKO,Stefan Struve,0,Marc Goddard,0,3,3:30,162,41,162,41,0,0,0,5 Rnd (5-5-5-5-5),UFC Fight Night: Volkov vs. Struve,Heavyweight Bout,L
7,7,14,16,"September 02, 2017",Punch to Head At Distance,18,43,820,11,22,36,74,3,0,0,"Rotterdam, Zuid-Holland, Netherlands",KO/TKO,Siyar Bahadurzada,0,Leon Roberts,0,2,3:10,81,43,82,44,1,0,0,3 Rnd (5-5-5),UFC Fight Night: Volkov vs. Struve,Middleweight Bout,W
4,6,2,3,"September 02, 2017",Punch to Head At Distance,22,43,820,0,0,11,30,0,9,10,"Rotterdam, Zuid-Holland, Netherlands",KO/TKO,Rob Wilkinson,0,Leon Roberts,0,2,3:10,46,24,58,34,0,2,5,3 Rnd (5-5-5),UFC Fight Night: Volkov vs. Struve,Middleweight Bout,L
9,10,10,11,"September 02, 2017",Punches to Head From Back Control,24,68,821,23,48,47,116,0,1,1,"Rotterdam, Zuid-Holland, Netherlands",KO/TKO,Marion Reneau,2,Kevin Sataki,1,3,4:54,127,57,192,118,5,0,0,3 Rnd (5-5-5),UFC Fight Night: Volkov vs. Struve,Women's Bantamweight Bout,W
4,5,1,1,"September 02, 2017",Punches to Head From Back Control,18,83,821,3,4,11,75,0,7,8,"Rotterdam, Zuid-Holland, Netherlands",KO/TKO,Talita Bernardo,2,Kevin Sataki,0,3,4:54,88,22,112,38,1,3,7,3 Rnd (5-5-5),UFC Fight Night: Volkov vs. Struve,Women's Bantamweight Bout,L
3,4,2,2,"September 02, 2017",Paul Sutherland 29 - 28. Howard Hughes 29 - 28. Ben Cartlidge 29 - 28.,21,49,822,0,0,13,40,0,7,7,"Rotterdam, Zuid-Holland, Netherlands",Decision - Unanimous,Leon Edwards,5,Neil Hall,0,3,5:00,51,23,87,58,3,3,6,3 Rnd (5-5-5),UFC Fight Night: Volkov vs. Struve,Welterweight Bout,W
9,10,23,24,"September 02, 2017",Paul Sutherland 29 - 28. Howard Hughes 29 - 28. Ben Cartlidge 29 - 28.,17,56,822,4,7,28,65,1,7,12,"Rotterdam, Zuid-Holland, Netherlands",Decision - Unanimous,Bryan Barberena,0,Neil Hall,0,3,5:00,87,44,163,115,1,0,0,3 Rnd (5-5-5),UFC Fight Night: Volkov vs. Struve,Welterweight Bout,L
1,1,1,1,"September 02, 2017",Paul Sutherland 30 - 27. Takeo Kobayashi 30 - 27. Ben Cartlidge 30 - 27.,32,67,823,16,19,42,79,0,6,7,"Rotterdam, Zuid-Holland, Netherlands",Decision - Unanimous,Darren Till,0,Marc Goddard,0,3,5:00,87,49,88,50,0,1,1,3 Rnd (5-5-5),UFC Fight Night: Volkov vs. Struve,Welterweight Bout,W
2,7,0,1,"September 02, 2017",Paul Sutherland 30 - 27. Takeo Kobayashi 30 - 27. Ben Cartlidge 30 - 27.,32,141,823,2,2,16,109,0,16,28,"Rotterdam, Zuid-Holland, Netherlands",Decision - Unanimous,Bojan Velickovic,0,Marc Goddard,0,3,5:00,144,34,181,69,0,0,3,3 Rnd (5-5-5),UFC Fight Night: Volkov vs. Struve,Welterweight Bout,L
0,1,0,0,"September 02, 2017",Punch to Head In Clinch,2,4,824,0,0,1,2,1,1,1,"Rotterdam, Zuid-Holland, Netherlands",KO/TKO,Mairbek Taisumov,0,Leon Roberts,0,1,1:24,4,2,4,2,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Volkov vs. Struve,Lightweight Bout,W
0,1,0,0,"September 02, 2017",Punch to Head In Clinch,0,7,824,0,0,0,6,0,0,0,"Rotterdam, Zuid-Holland, Netherlands",KO/TKO,Felipe Silva,0,Leon Roberts,0,1,1:24,7,0,7,0,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Volkov vs. Struve,Lightweight Bout,L
5,10,4,5,"September 02, 2017",North-South Choke,11,31,825,11,12,21,38,0,0,0,"Rotterdam, Zuid-Holland, Netherlands",Submission,Michel Prazeres,15,Kevin Sataki,0,3,1:26,48,26,69,43,1,4,6,3 Rnd (5-5-5),UFC Fight Night: Volkov vs. Struve,Lightweight Bout,W
5,8,2,3,"September 02, 2017",North-South Choke,8,27,825,0,0,4,21,0,1,1,"Rotterdam, Zuid-Holland, Netherlands",Submission,Mads Burnell,0,Kevin Sataki,0,3,1:26,30,10,32,12,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Volkov vs. Struve,Lightweight Bout,L
6,11,3,9,"September 02, 2017",Andy Roberts 30 - 27. Paul Sutherland 29 - 28. Takeo Kobayashi 29 - 28.,31,99,826,0,0,22,90,0,6,7,"Rotterdam, Zuid-Holland, Netherlands",Decision - Unanimous,Rustam Khabilov,0,Neil Hall,0,3,5:00,108,34,109,35,0,3,11,3 Rnd (5-5-5),UFC Fight Night: Volkov vs. Struve,Lightweight Bout,W
7,12,8,15,"September 02, 2017",Andy Roberts 30 - 27. Paul Sutherland 29 - 28. Takeo Kobayashi 29 - 28.,39,96,826,0,0,22,80,0,18,19,"Rotterdam, Zuid-Holland, Netherlands",Decision - Unanimous,Desmond Green,0,Neil Hall,0,3,5:00,111,47,119,53,0,1,2,3 Rnd (5-5-5),UFC Fight Night: Volkov vs. Struve,Lightweight Bout,L
0,4,0,0,"September 02, 2017",Paul Sutherland 27 - 30. Takeo Kobayashi 27 - 30. Ben Cartlidge 27 - 30.,22,53,827,2,2,14,39,0,10,12,"Rotterdam, Zuid-Holland, Netherlands",Decision - Unanimous,Francimar Barroso,1,Marc Goddard,0,3,5:00,55,24,69,36,0,2,14,3 Rnd (5-5-5),UFC Fight Night: Volkov vs. Struve,Light Heavyweight Bout,L
10,16,2,6,"September 02, 2017",Paul Sutherland 27 - 30. Takeo Kobayashi 27 - 30. Ben Cartlidge 27 - 30.,44,144,827,0,0,22,114,0,14,20,"Rotterdam, Zuid-Holland, Netherlands",Decision - Unanimous,Aleksandar Rakic,0,Marc Goddard,0,3,5:00,150,46,179,75,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Volkov vs. Struve,Light Heavyweight Bout,W
7,14,14,21,"September 02, 2017",Rear Naked Choke,10,46,828,0,0,6,40,0,11,13,"Rotterdam, Zuid-Holland, Netherlands",Submission,Mike Santiago,0,Leon Roberts,0,2,4:22,67,24,77,32,0,2,7,3 Rnd (5-5-5),UFC Fight Night: Volkov vs. Struve,Featherweight Bout,L
8,10,8,11,"September 02, 2017",Rear Naked Choke,25,41,828,12,13,34,52,0,3,3,"Rotterdam, Zuid-Holland, Netherlands",Submission,Zabit Magomedsharipov,2,Leon Roberts,2,2,4:22,65,45,97,70,2,1,3,3 Rnd (5-5-5),UFC Fight Night: Volkov vs. Struve,Featherweight Bout,W
0,1,0,1,"September 02, 2017",Punches to Head From Guard,1,11,829,0,1,1,12,0,0,0,"Rotterdam, Zuid-Holland, Netherlands",KO/TKO,Bojan Mihajlovic,0,Kevin Sataki,0,2,2:32,13,1,21,7,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Volkov vs. Struve,Light Heavyweight Bout,L
16,17,6,12,"September 02, 2017",Punches to Head From Guard,9,22,829,62,91,59,105,0,2,3,"Rotterdam, Zuid-Holland, Netherlands",KO/TKO,Abdul-Kerim Edilov,0,Kevin Sataki,0,2,2:32,125,77,210,150,1,2,2,3 Rnd (5-5-5),UFC Fight Night: Volkov vs. Struve,Light Heavyweight Bout,W
3,6,13,24,"September 02, 2017",Punches to Head In Clinch,24,54,830,4,8,37,77,1,1,3,"Rotterdam, Zuid-Holland, Netherlands",KO/TKO,Thibault Gouti,0,Neil Hall,0,1,4:28,86,41,88,43,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Volkov vs. Struve,Lightweight Bout,W
6,12,3,5,"September 02, 2017",Punches to Head In Clinch,19,49,830,0,0,14,39,0,2,3,"Rotterdam, Zuid-Holland, Netherlands",KO/TKO,Andrew Holbrook,0,Neil Hall,0,1,4:28,54,22,54,22,0,0,6,3 Rnd (5-5-5),UFC Fight Night: Volkov vs. Struve,Lightweight Bout,L
11,17,2,2,"August 05, 2017",Jeff Mullen 48 - 46. Eric Colon 48 - 46. Derek Cleary 49 - 46.,72,230,831,2,3,55,203,0,10,15,"Mexico City, Distrito Federal, Mexico",Decision - Unanimous,Sergio Pettis,0,John McCarthy,0,5,5:00,235,76,244,84,0,0,1,5 Rnd (5-5-5-5-5),UFC Fight Night: Pettis vs. Moreno,Flyweight Bout,W
12,19,1,4,"August 05, 2017",Jeff Mullen 48 - 46. Eric Colon 48 - 46. Derek Cleary 49 - 46.,38,147,831,6,10,26,130,0,7,12,"Mexico City, Distrito Federal, Mexico",Decision - Unanimous,Brandon Moreno,1,John McCarthy,0,5,5:00,161,45,193,70,0,4,8,5 Rnd (5-5-5-5-5),UFC Fight Night: Pettis vs. Moreno,Flyweight Bout,L
5,7,6,9,"August 05, 2017",Roy Silbert 28 - 29. Dave Tirelli 29 - 28. Marcos Rosales 28 - 29.,29,91,832,10,13,40,106,0,0,0,"Mexico City, Distrito Federal, Mexico",Decision - Split,Randa Markos,5,Jerin Valel,1,3,5:00,113,45,141,71,0,4,11,3 Rnd (5-5-5),UFC Fight Night: Pettis vs. Moreno,Women's Strawweight Bout,L
7,10,13,16,"August 05, 2017",Roy Silbert 28 - 29. Dave Tirelli 29 - 28. Marcos Rosales 28 - 29.,47,137,832,4,4,44,133,0,13,14,"Mexico City, Distrito Federal, Mexico",Decision - Split,Alexa Grasso,1,Jerin Valel,1,3,5:00,157,64,224,121,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Pettis vs. Moreno,Women's Strawweight Bout,W
1,1,0,0,"August 05, 2017",Punch to Head In Clinch,5,9,833,0,0,3,7,0,1,1,"Mexico City, Distrito Federal, Mexico",KO/TKO,Alan Jouban,0,Gary Copeland,0,1,1:44,9,5,9,5,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Pettis vs. Moreno,Welterweight Bout,L
1,1,0,0,"August 05, 2017",Punch to Head In Clinch,6,13,833,4,6,6,15,1,3,3,"Mexico City, Distrito Federal, Mexico",KO/TKO,Niko Price,1,Gary Copeland,0,1,1:44,19,10,19,10,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Pettis vs. Moreno,Welterweight Bout,W
1,1,0,0,"August 05, 2017",Kick to Head At Distance,1,3,834,0,0,0,1,0,0,1,"Mexico City, Distrito Federal, Mexico",KO/TKO,Martin Bravo,0,Jerin Valel,0,1,0:26,3,1,3,1,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Pettis vs. Moreno,Featherweight Bout,L
1,1,0,0,"August 05, 2017",Kick to Head At Distance,3,5,834,2,2,3,5,1,1,1,"Mexico City, Distrito Federal, Mexico",KO/TKO,Humberto Bandenay,0,Jerin Valel,0,1,0:26,7,5,7,5,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Pettis vs. Moreno,Featherweight Bout,W
16,18,20,25,"August 05, 2017",Eric Colon 29 - 28. Jeff Mullen 28 - 29. Derek Cleary 29 - 28.,20,62,835,0,0,24,69,0,0,0,"Mexico City, Distrito Federal, Mexico",Decision - Split,Sam Alvey,0,John McCarthy,0,3,5:00,87,40,99,51,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Pettis vs. Moreno,Middleweight Bout,W
5,9,2,2,"August 05, 2017",Eric Colon 29 - 28. Jeff Mullen 28 - 29. Derek Cleary 29 - 28.,15,43,835,0,0,8,32,0,4,4,"Mexico City, Distrito Federal, Mexico",Decision - Split,Rashad Evans,0,John McCarthy,0,3,5:00,45,17,58,28,0,2,8,3 Rnd (5-5-5),UFC Fight Night: Pettis vs. Moreno,Middleweight Bout,L
6,9,3,7,"August 05, 2017",Roy Silbert 29 - 28. Miguel Jimenez 28 - 29. Jeff Mullen 29 - 28.,38,128,836,3,6,22,107,0,16,25,"Mexico City, Distrito Federal, Mexico",Decision - Split,Alejandro Perez,1,Kevin MacDonald,0,3,5:00,141,44,195,97,0,1,6,3 Rnd (5-5-5),UFC Fight Night: Pettis vs. Moreno,Bantamweight Bout,W
9,11,1,5,"August 05, 2017",Roy Silbert 29 - 28. Miguel Jimenez 28 - 29. Jeff Mullen 29 - 28.,42,102,836,0,0,26,86,3,8,10,"Mexico City, Distrito Federal, Mexico",Decision - Split,Andre Soukhamthath,0,Kevin MacDonald,0,3,5:00,107,43,108,44,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Pettis vs. Moreno,Bantamweight Bout,L
0,1,0,0,"August 05, 2017",Punch to Head On Ground,0,4,837,0,0,0,3,0,0,0,"Mexico City, Distrito Federal, Mexico",KO/TKO,Bradley Scott,0,Bladimir Puga,0,1,3:50,4,0,4,0,1,0,0,3 Rnd (5-5-5),UFC Fight Night: Pettis vs. Moreno,Middleweight Bout,L
0,1,0,0,"August 05, 2017",Punch to Head On Ground,4,6,837,34,48,35,49,0,3,4,"Mexico City, Distrito Federal, Mexico",KO/TKO,Jack Hermansson,2,Bladimir Puga,0,1,3:50,54,38,65,49,0,1,1,3 Rnd (5-5-5),UFC Fight Night: Pettis vs. Moreno,Middleweight Bout,W
1,1,0,0,"August 05, 2017",Punch to Head In Clinch,4,6,838,4,4,7,9,1,0,0,"Mexico City, Distrito Federal, Mexico",KO/TKO,Dustin Ortiz,0,Jerin Valel,0,1,0:15,10,8,10,8,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Pettis vs. Moreno,Flyweight Bout,W
0,0,0,0,"August 05, 2017",Punch to Head In Clinch,1,6,838,0,0,1,6,0,0,0,"Mexico City, Distrito Federal, Mexico",KO/TKO,Hector Sandoval,0,Jerin Valel,0,1,0:15,6,1,6,1,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Pettis vs. Moreno,Flyweight Bout,L
0,0,0,0,"August 05, 2017",Kimura From Side Control,0,0,839,0,0,0,0,0,0,0,"Mexico City, Distrito Federal, Mexico",Submission,Henry Briones,0,Kevin MacDonald,0,1,2:01,0,0,10,9,0,0,0,3 Rnd (5-5-5),UFC Fight Night: Pettis vs. Moreno,Bantamweight Bout,L
